ID,dataset,SEXISM,gpt-4o-mini,gpt-4-0125-preview,gpt-3.5-turbo-0125,llama3.2-3b,llama3.1-8b,llama3-8b,gemini-1.5-flash,text
2486,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,@user country shithole trump.
2487,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,@user lee hsien loong's chinaman criminal teck boon huat (chinaman harry potter) malaysian tamil mosle @url
2488,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,i'll donate fiver call @user tory hating cunt. #standuptocancer @url
2489,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,-1.0,hits like arrow moved air another belter keown even though arrow goes straight big mongy ugly cunt.
2490,en_dataset,0,0.0,0,0.0,1.0,0.0,0.0,0.0,illegal immigrants going destroy america. saddest thing really.
2491,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,0.0,got banned stream reported writing ching chong. live society. @url
2492,en_dataset,0,0.0,0,0.0,1.0,1.0,1.0,0.0,im fag scream fag whisper u want tingles go asmr channel faggot_dying.painfully thanks
2493,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,@user @user lee hsien loong's career criminal chinaman 'regular talker' interrogated.n au @url
2494,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user @user nd name ain't jamar retard
2495,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,@user retarded holy shit games cant read life. paypal locked deposit @url
2496,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,boroqul general friend #chinggiskhan ambushed tumed 1216. learn video #mongol conqu @url
2497,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,video called spic
2498,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,need 1 asap scrims bc @user retard afk
2499,en_dataset,0,1.0,0,1.0,0.0,0.0,0.0,1.0,@user @user lmaoooo armo spic
2500,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,okkkkkkk completely forgot dick van dyke night museum 
2501,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user @user going full mongol
2502,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,please note i've stopped using word retarded here. powers already hate proper @url
2503,en_dataset,1,1.0,1,1.0,1.0,1.0,1.0,1.0,women support sexual predators power cunt-mascots oppression.
2504,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,oh god that's it! chaos theosis retarded clan hackers went belly up! right?
2505,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user @user trump's comments shithole countries overgeneralization mexicans musli @url
2506,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,trump wants much nigger navy: heres much itll cost
2507,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,0.0,@user @user listen asiactic mongol eastern euro trash wouldnnever say fa @url
2508,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,meant  turns i'm illiterate faggot sad
2509,en_dataset,0,1.0,0,0.0,1.0,1.0,1.0,1.0,ok berlin kicked cunt
2510,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,0.0,texted didnt text back text responses npt (nigger people time)
2511,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,dawg yaw michael myers masks look retarded ?????
2512,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,1.0,ever complain tinpot dictatorships shithole countries happens greatest' democ @url
2513,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,person one say it. awful wetback spic ugh @url
2514,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,imad wasim audacity cr7 celebration. irredeemable twat.
2515,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user - virtue signaling retard comprehend term intent @url
2516,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user what's disgusting per usual 90% males age. fight shithole countries shit holes.
2517,en_dataset,1,0.0,0,1.0,0.0,1.0,1.0,0.0,keep energy faves getting called ching chong dog eaters f*gs. tf gonna laugh @url
2518,en_dataset,0,1.0,0,1.0,1.0,1.0,1.0,0.0,nigger behind boats directing imagine that.
2519,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user lmao youre dramatic ...relax *in voice nigger*
2520,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user yes retard
2521,en_dataset,0,1.0,0,0.0,0.0,1.0,0.0,1.0,alyssa anderson spic
2522,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,david shaw faggot
2523,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user @user @user ft mongoloid
2524,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,1.0,can't believe cunt wrote office. @url
2525,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,@user noted douchebag spic questionable immigration status manny fawkin' machado stealin' sig @url
2526,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user also fuck calling faggot?
2527,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,-1.0,dyke finna get dicked one fine day
2528,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user ahhh....it's mongol hordes! everybody hide women children!nnoh wait..you say hu @url
2529,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,0.0,trump fucking twat! @url
2530,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,white people retarded lol #confirmed @url
2531,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,cant believe people retarded.
2532,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,fuck rivalry. make jokes people intensive care dying twat. @url
2533,en_dataset,1,0.0,0,1.0,0.0,1.0,1.0,0.0,picked liam good mate n dirty little gremlin cunt thrown car
2534,en_dataset,1,0.0,0,1.0,0.0,1.0,1.0,1.0,knocked sick .... cunt @url
2535,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,tana mongoloid headline @user im going
2536,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,probably reason okay white.
2537,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,@user king mongoloid best put monkeys rest.
2538,en_dataset,0,0.0,0,0.0,1.0,1.0,0.0,1.0,man weezy said keep mind im negro open mind got screen door @url
2539,en_dataset,0,0.0,0,1.0,1.0,0.0,0.0,0.0,ok port @user ! would keep away retard customer care calls also quality @url
2540,en_dataset,1,0.0,0,1.0,0.0,0.0,1.0,0.0,@user @user @user @user truth told even gate man's level.. stay lane twat
2541,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,1.0,ching chong high af save
2542,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,0.0,@user @user party mr7asson account yesterday stfu retard
2543,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,1.0,time claw country back.nnor left deep state look like #shithole #europenn#magann@url
2544,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,share lucky giant mongol no. 2 pencil pass upcat!!! @user @url
2545,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user case forgot retard @url
2546,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,truly retarded people running @user @url
2547,en_dataset,0,0.0,0,1.0,1.0,0.0,0.0,0.0,dear maam: ching chong chang actual chinese. thats fucking racist.
2548,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user @user @user rest country give fuck london shithole
2549,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,@user ones sexually assaulted illegal aliens/dreamers? #confirmkavenaughnow #askingforafriend
2550,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user @user corporate 'rawk' magazines retarded little boys imagine remember thirt @url
2551,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,worse thing faggot coming social fascist coming demanding @url
2552,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,issue refugees must resolved 7 years ago way wise policies countries libya syria yemen @url
2553,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,1.0,foreign cunt apparently really can't speak british streets. .... spoke parliament ne @url
2554,en_dataset,1,1.0,0,1.0,0.0,0.0,0.0,1.0,choke one fitzsimmons cuntn@url
2555,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,botherations nigger?
2556,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user wont waste time reading retard's hate speech cant even spell jealous correctly
2557,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user retard
2558,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,report cunt well read account last night gross @url
2559,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user people rather called spic hungry prosecuted.
2560,en_dataset,1,0.0,0,1.0,0.0,1.0,1.0,1.0,@user glasses steal frames n real noho twat
2561,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,0.0,australian taxpayer supports funding humanities. sanctimonious twat. @url
2562,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,best dj black negro tenia que ser @url
2563,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,-1.0,lol dva eat stuff kill someone retard _ yes i'm bad. @url
2564,en_dataset,1,0.0,0,1.0,0.0,0.0,0.0,0.0,wish situation/issue racist calling spic racist shit god knows  @url
2565,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,negro really call broke bitch bc im sellin bundles #couponing @url
2566,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,1.0,cynical abhorrent cunt
2567,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,white person word spic handle got rtd timeline earlier like would u
2568,en_dataset,0,0.0,0,0.0,0.0,1.0,1.0,-1.0,americans: lol ur dingusnnaussies: fuck ya fucken dog cunt
2569,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user @user @user @user wtf even mean? muslims refugees... europe... ar @url
2570,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,barbican forefront: anticompetitive mongoloid
2571,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,worst thing waking nap feelin mongy fuck 
2572,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,1.0,@user ching chong ling long chow mein
2573,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,0.0, groupforsissiesandfaggots: another sissy faggot crave attention @user ready suck big... @url
2574,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user like make known n shit.. i'm better playing spic pot head who's getting 
2575,en_dataset,0,0.0,0,0.0,0.0,0.0,1.0,0.0,shut fuck twat @url
2576,en_dataset,0,0.0,0,0.0,0.0,0.0,1.0,1.0,yes 30000 illegal aliens entered canada safe country thanks belongs trudeau @url
2577,en_dataset,0,1.0,1,1.0,1.0,1.0,1.0,1.0,got asian bitch like ching chong
2578,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,1.0,@user know fellow spic
2579,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,spineless twat @url
2580,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,1.0,@user @user 1 faggot
2581,en_dataset,0,0.0,1,1.0,0.0,0.0,0.0,1.0,desc urself using ' e h r ' respectively _ e : energeticns : stupudnt : toocutenh : hypernr : retardednif u wan @url
2582,en_dataset,0,1.0,0,1.0,0.0,0.0,0.0,-1.0,fucking shooting today pittsburgh mindless twat. @url
2583,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,1.0,@user amaze ching chong we'll finish e-bingo faster
2584,en_dataset,1,0.0,0,1.0,0.0,0.0,0.0,1.0,@user dude still twat waffle
2585,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,1.0,love is...nnsometimes i'm younsometimes i'm not. nsometimes adorablensometimes twat. nsometi @url
2586,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,0.0,@user im retard
2587,en_dataset,0,0.0,0,1.0,1.0,0.0,1.0,1.0,@user well demi got nigger. say more. ima grab little coke ima come see like.
2588,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user article really say anything spic's
2589,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user @user @user rng sorry ching chong :'(
2590,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user @user @user toddlers illegal aliens whose parents broke law...dummy. left white guy
2591,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user @user @user @user wrong. said want immigrants shithole countrie @url
2592,en_dataset,0,1.0,0,1.0,0.0,0.0,0.0,1.0,@user carrying flags shithole countries fleeing from?nif esca @url
2593,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,dave roberts must retard manager ever !!! wtf putting sorry pitchers
2594,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user says man given country away migrants ..paris one beautiful cities world shithole
2595,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,hate people ask socialize like u fucking rude? ever asked stop breathing faggot piece shit?!
2596,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,intellectual terrorism
2597,en_dataset,1,0.0,0,1.0,0.0,1.0,1.0,0.0,@user @user cunt send belt back.
2598,en_dataset,1,0.0,0,1.0,1.0,1.0,1.0,1.0,cunt!!! @url
2599,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,cunt everything weird disgusting. @url
2600,en_dataset,0,0.0,0,0.0,0.0,1.0,1.0,0.0,stupid motherfucker spot dodge he's special paramecia retarded. nnif speci @url
2601,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user who's mongoloid?
2602,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,0.0,can't say n word unless black. can't use faggot unless gay. minority groups allowed @url
2603,en_dataset,1,0.0,1,1.0,0.0,1.0,1.0,1.0,@user i'm tryina eat twat taco.
2604,en_dataset,1,1.0,0,1.0,0.0,1.0,1.0,1.0,@user benitez useless cunt
2605,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,@user @user get country raghead
2606,en_dataset,0,0.0,0,0.0,0.0,0.0,1.0,1.0,@user he's working turning us military state shithole country. soon he'll military ou @url
2607,en_dataset,0,1.0,0,1.0,1.0,1.0,1.0,1.0,wow love hearing straight bois shout faggot apartment complex :)
2608,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,1.0,snickerdoodle inventor: brilliant godlikensnickerdoodle namer: faggot
2609,en_dataset,1,0.0,0,1.0,0.0,1.0,1.0,0.0,horrible twat. unfollow @url
2610,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,1.0,@user @user @user @user 1st world #shithole...this happens #democratnaziparty @url
2611,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,16: might g-gay like using labels we're people clothes!nme now: yeah i'm fucking faggot
2612,en_dataset,1,0.0,1,1.0,0.0,1.0,1.0,1.0,mark nobles cunt isnt #westhamutd
2613,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user mongoloid
2614,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,i'd flamboyant leftist concern life look cool bunch retarded friends
2615,en_dataset,0,0.0,0,0.0,0.0,1.0,1.0,0.0,trump famous insults. shithole countries failing fake news evil democrats criminal immigran @url
2616,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,1.0,banter codeword cunt.
2617,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,1.0,@user @user @user found time knock profile up? small heath mongoloid. get job.
2618,en_dataset,0,0.0,0,1.0,1.0,0.0,0.0,1.0,true. especially music. taking class rock history american music started negro spiritu @url
2619,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user didnt want vc ur antics mongoloid
2620,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,@user ching chong sing along
2621,en_dataset,0,0.0,1,1.0,0.0,0.0,0.0,1.0,@user idea perpetrated this. stop twat.
2622,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,honesty though imagine image. faggot. dumb ass cuck talking girl. least @url
2623,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user @user @user @user ehh faggot one cares you.
2624,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,ya sure - africa's full 'shithole countries'... @url
2625,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user ching chong daddy dude.
2626,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,1.0,think hashtags end tweet extreme left feminazi propaganda need @url
2627,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,1.0,spasctic martial changin acownt bercuz hes sad raghead poof @url
2628,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,twat head @url
2629,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,remember go weymouth anymore. everyone's cunt !
2630,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,pour bernard kouchner la france devrait prendre plus de migrants
2631,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,1.0,@user like retarded child trump always blames people anything might responsibility @url
2632,en_dataset,0,0.0,0,0.0,0.0,0.0,1.0,0.0,fuck okacamera fuck retarded
2633,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user @user @user @user i'm spic voted trump! #latinoswithtrump #walkaway democrat plantation
2634,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,yall see new papa johns commercial tryna make forgot founder saying nigger @user
2635,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,still want see spic picture
2636,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user fucking what? love jake shame twat!
2637,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,low iq: spic?nnavg iq: false flagnnhigh iq: paint hair head? @url
2638,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user @user @user @user countries shithole countries c @url
2639,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user @user @user great arguments retard. fact laughing proves @url
2640,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,0.0,@user @user learned mongoloid tweet. congrats
2641,en_dataset,0,0.0,1,1.0,0.0,1.0,0.0,0.0,@user @user @user @user grow daft twat
2642,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,@user oh
2643,en_dataset,0,0.0,0,0.0,1.0,1.0,0.0,1.0,im tryna figure rondo retarded
2644,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,neil warnock cunt
2645,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,@user @user @user one wanted mongy mel morris sell up? suppose he's main man @url
2646,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,1.0,i'm good faggot
2647,en_dataset,1,0.0,0,1.0,1.0,1.0,1.0,1.0,@user ah weak northern twat. yep would make sense american.nhave nice evening little'un
2648,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,can't eu tighten immigration laws...prevent immigration shithole countries like usa whilst ha @url
2649,en_dataset,0,1.0,0,1.0,0.0,0.0,0.0,-1.0,shush nigger @url
2650,en_dataset,0,0.0,0,1.0,1.0,1.0,0.0,0.0,@user wrong retard. assume murder rate would significantly change whites blacks @url
2651,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user @user faggot..
2652,en_dataset,1,1.0,0,1.0,1.0,1.0,1.0,1.0,clear day dads stupid cunt girlfriend like whoops oh well betch 
2653,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,lol. go full retard kids. @url
2654,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,first class mongy cunt think back decisions i've made past
2655,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,y'all sound #nohoes &amp; retarded suspension blessing disguise .. y'all hoop? galavant wit th @url
2656,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,0.0,@user ate mine haha get cus ching chong
2657,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,0.0,bruuuh spic cant even watch damn everton/crystal palace game cause spectrum nut shit  @user @url
2658,en_dataset,0,0.0,0,0.0,0.0,0.0,1.0,0.0,@user @user @user @user seljuks? mongol granddaddies proud ex @url
2659,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user @user @user seem twat waffle @user comparing people sharing @url
2660,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user ok spic
2661,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,@user @user @user truth? truth ping pong ding dong rng back ching chong @url
2662,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,1.0,@user fucking cunt told
2663,en_dataset,0,1.0,1,1.0,0.0,0.0,1.0,1.0,put 3rd shelf mongy bitch @url
2664,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,slaying retarded??? bitches got excuse @url
2665,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user @user come change america shithole country fleeing from? may @url
2666,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user nothing else way casually throws word retard around insult proves disgust @url
2667,en_dataset,1,0.0,0,1.0,0.0,0.0,0.0,1.0,@user @user @user religion twat x @url
2668,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,@user yeah den lmao would drive like little faggot  fuming honestly made oscar cry
2669,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,0.0,@user i'd rather speak german espanol raghead.
2670,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,1.0,since become country's responsibility take country shithole??!?nwou @url
2671,en_dataset,1,0.0,0,1.0,0.0,1.0,1.0,1.0,@user thought one used phrase twat waffle.
2672,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,love luna best seokjinnator best minhyuknator superior sagittarius spic @url
2673,en_dataset,0,0.0,0,0.0,0.0,1.0,1.0,0.0,fucking retarded ass people man
2674,en_dataset,1,0.0,0,1.0,0.0,1.0,1.0,0.0,cunt seen tweet guardianmemewin' n still didny click on. tears streamin doon face starts destroyin aw hi @url
2675,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,they're shithole countries. @url
2676,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,went put cereal fridge milk cereal cupboard full mongol
2677,en_dataset,0,1.0,0,1.0,0.0,0.0,0.0,0.0,ah sothe black chinaman everywhere @url
2678,en_dataset,0,1.0,1,1.0,0.0,0.0,1.0,1.0,amazing america called melting pot can't female president shithole countries can... hmm @url
2679,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user smith looks like sid ice agenhe retarded strength im
2680,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,1.0,@user well asked popular ching chong band..
2681,en_dataset,0,0.0,0,0.0,0.0,0.0,1.0,0.0,boxer brown con collar negro perdido en la carretera 429 de rincon. la ultima vez que lo vieron fue la 1 @url
2682,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,1.0,sisters autistic much nuisance cunt @url
2683,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,want bit belly y'all argue end calling fat cunt. @url
2684,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,-1.0,cunt @url
2685,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user @user @user real.. let's let criminal illegal aliens &amp; ridicule &amp; convict man @url
2686,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,0.0,@user @user @user donald trump retard-.. people study down's syndrome saying yes @url
2687,en_dataset,1,0.0,0,1.0,0.0,1.0,0.0,0.0,6 games row i've joined progress fuck cunt
2688,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,#safepathways way #refugees #refugeeswelcome @url
2689,en_dataset,0,1.0,0,1.0,0.0,0.0,0.0,1.0,ditrty stinky spic @url
2690,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,clearly heard 21 savage feature uncultured retard. @url
2691,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,stop copying art twat
2692,en_dataset,1,1.0,0,1.0,0.0,1.0,1.0,0.0,@user nnhe'll picking fucking jaw floor cunt 
2693,en_dataset,0,0.0,0,0.0,0.0,0.0,1.0,0.0,@user america shithole country morals.
2694,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user @user okayn't retard
2695,en_dataset,0,0.0,0,1.0,1.0,0.0,0.0,0.0,@user faggot adhd sound like gay. 1v1 playground.
2696,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,thought couldnt ching chong eyes proved wrong.
2697,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user reflects behaviour shithole countries. look man disparaged others shitholes @url
2698,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user literally faggot
2699,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user negro pls. u know u negro one. sry
2700,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,man argued twat wearing scouter. twitter funny like innit?
2701,en_dataset,1,0.0,0,1.0,0.0,0.0,0.0,0.0,@user fod!!!!!!  second twat left too!
2702,en_dataset,0,1.0,1,1.0,0.0,1.0,0.0,1.0,abdomen supremacy: flat-bottomed mongoloid
2703,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user @user like stupid right?nshow proof mongoloid that.
2704,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,1.0,@user jackson dont tweet weed faggot ruins lives terrible gay drinking cool
2705,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,donald: we're invaded brown people shithole countries! help! liberal angry mobs &amp; democrats @url
2706,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,1.0,@user call criminals rapist! says shithole countries? i'm confused.
2707,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user hire instead retard dave roberts @url
2708,en_dataset,0,1.0,1,1.0,1.0,1.0,0.0,1.0,damn girl retarded. @url
2709,en_dataset,0,0.0,0,0.0,0.0,0.0,1.0,0.0,majority europeans favor taking refugees disapprove eus handling issue @url
2710,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,1.0,@user still white faggot tweet. @url
2711,en_dataset,0,1.0,0,1.0,0.0,0.0,0.0,1.0,america turned best land civilized people negro people less' earthqua @url
2712,en_dataset,1,0.0,1,1.0,0.0,1.0,1.0,0.0,@user cunt
2713,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,1.0,@user camille ur stupid cunt
2714,en_dataset,0,1.0,0,1.0,1.0,1.0,1.0,0.0,bing bong ching chong look im asian lol
2715,en_dataset,1,1.0,1,1.0,0.0,1.0,1.0,1.0,oh fuck stupid cunt @url
2716,en_dataset,0,0.0,0,0.0,0.0,1.0,1.0,-1.0,@user love sexyyyy
2717,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,watch story back next day messy drunken little twat @url
2718,en_dataset,1,0.0,0,1.0,0.0,1.0,1.0,0.0,twitter account gets put hold call racist cunt cmon twitter
2719,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user oh shit ching chong
2720,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,1.0,@user @user country shithole racism. probably learn definition @url
2721,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,f-you dipshit. atleast apologizes. isnt enough low self esteem cunt like younnagain. i'm sorry cat. @url
2722,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,1.0,@user stick twat dad responsible violence promotes phony 1st daughter eat bowl dicks.
2723,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,-1.0,i'm spic driving infiniti smoking pot real world. @url
2724,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,ching chong chinamen sittin fence
